Date,Open,High,Low,Close,Volume,Ret_5d,Ret_20d,ma
2019-01-23,3674.59,3674.59,3531.0,3571.27,2718371971.9030104,-0.0777083650769465,-0.4484397321945682,4101.6145
2019-01-27,3555.7,3565.64,3555.7,3563.61,2548165746.089901,-0.1120986067093224,-0.4457752064573321,3958.3
2019-01-31,3553.12,3553.12,3413.38,3457.88,4973814467.106895,-0.0457993570374049,-0.4026407030357892,3841.7635
2019-02-03,3431.94,3486.58,3431.94,3486.58,3310421843.82123,-0.0442620029878977,-0.3816870785939001,3734.1494999999995
2019-02-07,3454.03,3469.89,3405.84,3405.84,4211212356.014064,-0.0533521967652363,-0.2093030814483945,3689.072
2019-02-11,3394.01,3675.69,3394.01,3675.69,5081021129.885805,0.0292388982070803,-0.0357378958635018,3682.2605000000003
2019-02-15,3631.44,3633.97,3589.66,3589.66,11971659893.345224,0.0073100030586961,-0.1611924813295072,3647.7695
2019-02-19,3601.23,3886.52,3601.23,3886.52,9588927258.746944,0.1239603456453086,-0.0577196763799553,3635.8660000000004
2019-02-23,3915.01,3976.81,3915.01,3973.64,5999302845.797907,0.1396956329698444,0.1462114481533187,3661.21
2019-02-27,4115.34,4115.34,3742.87,3809.21,2992667601.164757,0.1184348060977613,0.1093246277458566,3679.9800000000005
2019-02-28,3813.38,3819.65,3813.38,3819.65,7731184275.97685,0.0391654356052877,0.1874694944709214,3710.131
2019-03-07,3806.95,3860.51,3712.81,3860.51,8477459044.147217,0.0754528284015756,0.0560017287692367,3720.3674999999994
2019-03-11,3871.64,3941.6,3861.88,3923.56,8576340543.966685,0.0095303767895187,-0.0093446145378064,3718.5170000000007
2019-03-15,3860.36,3876.7,3860.36,3876.7,8610482287.345255,-0.0243957681118571,0.0251453745891299,3723.2715000000003
2019-03-19,3925.46,4007.71,3925.46,3986.71,7639543944.601985,0.0465975884763507,0.0464547356374336,3732.1204999999995
2019-03-23,4013.58,4045.57,3983.32,3989.16,9404569962.845264,0.0443784116345737,0.0302130330021666,3737.97
2019-03-27,4008.95,4008.95,3927.58,3938.66,19375985748.468597,0.0202434393383257,-0.0186519563874105,3734.2270000000003
2019-03-31,4036.16,4103.86,4028.39,4103.86,13007834059.593706,0.0459531649828217,0.1324585730645584,3758.2275
2019-04-03,4103.52,4862.23,4103.52,4862.23,24241877355.46616,0.2542187943353882,0.3328298680116772,3818.9365
2019-04-07,4955.83,5041.87,4899.02,5041.87,19652913084.11381,0.264669363961763,0.4013797358934234,3891.1405
2019-04-11,5176.98,5308.91,5172.18,5308.91,19407452726.86936,0.3308340603034223,0.4865608032996664,3978.0225
2019-04-15,5047.79,5149.31,5047.79,5149.31,12373544680.894629,0.3073761126880716,0.4449701286055434,4057.3075
2019-04-19,5039.88,5274.77,5039.88,5274.77,15343841014.064018,0.2853191873017113,0.5254346593866763,4148.152
2019-04-23,5280.35,5380.94,5280.35,5380.94,17199396916.729523,0.1066815021091145,0.5433289928812761,4242.870000000001
2019-04-27,5557.93,5557.93,5203.09,5295.85,19632024917.711243,0.0503741667278212,0.554932116599723,4337.370499999999
2019-04-30,5256.98,5257.8,5199.76,5199.76,15442022886.730194,-0.0205597759238712,0.4146350753191918,4413.574
2019-05-03,5292.8,5450.71,5292.8,5450.71,16512618030.609243,0.0585321140113916,0.5184474295615742,4506.6265
2019-05-07,5731.49,5803.94,5715.76,5715.76,16811224132.040009,0.0836036452774244,0.4706627008223296,4598.0885
2019-05-11,5841.05,6370.23,5841.05,6370.23,20801839693.04227,0.1838507770017878,0.6031220744707622,4717.918
2019-05-15,7258.26,7990.06,6953.75,7990.06,35426123184.643654,0.5087398623450436,1.097563536796344,4926.960499999999
2019-05-19,8192.22,8192.22,7300.66,7300.66,22478772524.431957,0.4040378786713232,0.9113426622858114,5101.011
2019-05-23,8168.73,8168.73,7665.8,7665.8,24589881451.39529,0.4063855901341293,0.985696190399714,5291.275500000001
2019-05-27,7861.81,8631.08,7861.81,8631.08,29224396883.37161,0.5100494072529287,1.1998083373263055,5526.6515
2019-05-31,8816.03,8816.03,8310.89,8310.89,33295240431.3568,0.3046452011936775,1.1438052983207363,5748.361
2019-06-03,8575.65,8743.71,8554.26,8743.71,25133975363.261288,0.0943234468827516,1.1932144550268262,5986.211
2019-06-07,8173.63,8173.63,7683.64,7821.12,24560046377.825275,0.071289445063871,0.9605932075925758,6177.808999999999
2019-06-11,8036.11,8036.11,7668.03,8002.73,21741587787.86512,0.0439523598319808,1.0318407783357793,6381.0125
2019-06-15,7897.98,8671.51,7897.98,8671.51,23291543613.42556,0.0046842341862201,1.113013114482463,6609.3949999999995
2019-06-19,8818.61,9312.87,8818.61,9094.02,25029522786.9119,0.0942293785623442,0.8703393298959534,6820.9845000000005
2019-06-23,9285.93,10704.92,9285.93,10704.92,40190146696.56423,0.224299525029993,1.1232042872981651,7104.137
2019-06-27,10846.13,12996.12,10846.13,12996.12,56948964491.46552,0.6616699398551615,1.4479827309183997,7488.4975
2019-06-30,11178.68,12352.2,11178.68,11972.56,37724824506.92749,0.4960594697059628,1.3250804476716294,7829.660000000001
2019-07-03,10888.1,10888.1,10639.05,10822.76,39264695559.40571,0.2480825138874314,1.0517975191335354,8107.0594999999985
2019-07-07,11975.64,11975.64,10987.25,11279.48,28013279880.59072,0.240318363056162,1.096191371767758,8401.9865
2019-07-11,11436.43,12544.17,11436.43,12166.4,42163626088.16242,0.1365241403018424,1.2973460351029575,8745.514
2019-07-15,11385.06,11804.56,10285.46,10285.46,29857566850.99168,-0.2085745591761234,0.9780643722017937,8999.798999999999
2019-07-19,10911.35,10911.35,9538.83,10636.16,34034952895.23173,-0.1116219087647085,0.9513347802396384,9259.0715
2019-07-23,10536.57,10774.28,10343.32,10343.32,21903683695.255173,-0.0442992360543891,0.8096141195571542,9490.449499999999
2019-07-27,9936.38,9936.38,9799.31,9846.0,19942172080.922203,-0.1270874189235673,0.5456270809688191,9664.238000000001
2019-07-31,9447.68,9568.44,9447.68,9568.44,20138691741.084118,-0.2135356391372961,0.1975429471117864,9743.157
2019-08-03,10063.0,10529.17,10063.0,10529.17,24128945574.57856,0.0236946135612798,0.4422216621510932,9904.5825
2019-08-07,10791.2,11818.53,10791.2,11510.16,31588470767.84309,0.0821725133882904,0.5014949516032245,10096.8005
2019-08-11,11970.66,12024.33,11327.84,11327.84,24949094386.512787,0.0951841381684024,0.3124475731889868,10231.638500000001
2019-08-15,11550.0,11550.0,10016.22,10016.22,26620934497.854107,0.0172882388787323,0.2051922236968604,10316.904999999999
2019-08-19,10295.88,10324.99,10224.22,10309.87,19708814223.24016,0.0774870302787078,0.1791184748808001,10395.213
2019-08-23,10895.97,10895.97,10124.06,10127.79,20144228964.473103,-0.0381207635549619,0.2949283478581075,10510.5465
2019-08-27,10385.51,10385.51,10090.06,10334.91,23392461462.60586,-0.1021054442336162,0.2914230518835448,10627.155499999999
2019-08-31,10167.89,10167.89,9485.14,9588.99,16388578393.607964,-0.1535023446658852,0.105803948793232,10673.0295
2019-09-03,9607.29,10323.02,9607.29,10323.02,20258697359.12371,0.0306303176248126,0.1351437538074471,10734.4795
2019-09-07,10620.17,10620.17,10350.75,10350.75,23555216964.15641,0.0039651324410492,-0.0330847871819687,10716.771
2019-09-11,10461.55,10461.55,10121.1,10121.1,17425806760.661724,-0.0006605587201157,-0.2212214106979622,10573.02
2019-09-15,10150.71,10401.32,10150.71,10349.55,16529697331.07751,0.0014165580542064,-0.1355608157319737,10491.869499999999
2019-09-19,10305.68,10305.68,10158.85,10158.85,18848349197.54596,0.0594285738122577,-0.0613438716186998,10458.674
2019-09-23,10253.23,10253.23,9997.2,10041.3,16268084726.893106,-0.0272904634496495,-0.1097727909442634,10396.765
2019-09-27,9699.5,9699.5,8098.81,8098.81,22627889543.82238,-0.2175629785281259,-0.3343297935297211,10193.3855
2019-09-30,8183.48,8225.11,8064.38,8064.38,16673592219.88411,-0.2032111134165258,-0.2159436719407784,10082.3315
2019-10-03,8271.29,8366.5,8271.29,8350.13,17676173879.14879,-0.1931890758535395,-0.2149300123352789,9968.03
2019-10-07,8176.35,8176.35,7890.23,7890.23,16860212059.076086,-0.2233146468350256,-0.2371665964119838,9845.3755
2019-10-11,8182.25,8573.06,8180.69,8561.52,21307956536.769917,-0.1473693645245136,-0.1304570383912248,9781.1515
2019-10-15,8277.85,8347.35,8277.85,8347.35,17384052860.807076,0.0306884591686926,-0.1276164139608964,9720.097
2019-10-19,8175.86,8175.86,7957.31,7957.31,18867966948.33369,-0.0132769041141413,-0.2442604687738919,9591.503999999999
2019-10-23,7949.8,8220.92,7949.8,8045.29,19789278104.487,-0.0365072160553188,-0.3010270925860283,9418.2605
2019-10-27,7468.53,9217.24,7433.92,9217.24,49973845766.74797,0.1681839439407977,-0.1863197220299721,9312.7305
2019-10-31,9502.02,9502.02,9171.87,9171.87,30846909824.024616,0.0712899111372746,-0.0842982682089649,9270.513
2019-11-03,9151.82,9302.83,9151.82,9302.83,24723381192.255867,0.1144650697526759,-0.0976772743012279,9220.161
2019-11-07,9204.29,9378.95,9204.29,9340.05,28787468129.58143,0.1737697789830983,-0.0777800487569352,9180.774000000001
2019-11-11,9221.07,9221.07,8795.9,9043.67,24973742612.68736,0.1240949673659992,-0.1249396463055798,9116.212000000001
2019-11-15,8729.92,8806.75,8652.03,8652.03,24149531741.878155,-0.0613209594195224,-0.0977120635228526,9069.364
2019-11-19,8480.44,8508.5,8202.83,8202.83,25563738775.736923,-0.1056534817872474,-0.2053846645652145,8963.3545
2019-11-23,8138.83,8138.83,7293.01,7293.01,39111609334.13761,-0.2160439350176236,-0.2954124097287636,8810.4675
2019-11-27,7309.69,7309.69,6935.74,7157.68,25650766567.61929,-0.2336572074025298,-0.2927962375631107,8662.2965
2019-11-30,7483.75,7720.87,7438.62,7720.87,23595242633.932213,-0.1462680526821522,-0.2539897869955698,8530.8625
2019-12-03,7556.4,7556.4,7308.98,7308.98,19403364522.996704,-0.1552294663795665,-0.2805307687385876,8388.369
2019-12-07,7286.08,7530.92,7209.97,7530.92,20930338571.63358,-0.0819119742820465,-0.250005477378427,8262.85
2019-12-11,7493.55,7508.32,7233.95,7233.95,19546221321.50625,-0.0080981652294457,-0.1067885281911787,8219.607
2019-12-15,7197.43,7247.35,7081.74,7081.74,19497758114.150417,-0.0106095829933722,-0.1218494168181559,8170.475
2019-12-19,7108.56,7274.77,6627.16,7274.77,57308255783.65001,-0.057778462789815,-0.1287836237280136,8116.707
2019-12-23,7152.56,7488.2,7141.55,7488.2,24325792143.84145,0.0245205213312937,-0.0509528873049327,8096.6055
2019-12-27,7335.21,7335.21,7204.18,7208.49,24771695136.045387,-0.0428141581639428,-0.1580361898354498,8028.954000000001
2019-12-31,7247.62,7394.03,7240.43,7240.43,22320671263.717125,0.000895776166548,-0.1326073544298489,7973.608
2020-01-03,7195.15,7195.15,6963.85,6963.85,20313194628.09452,-0.0166470387221219,-0.1248487240034634,7923.935
2020-01-07,7300.35,7734.68,7300.35,7734.68,28148518761.51164,0.0632198681195419,-0.0386076822588122,7908.4045
2020-01-11,8147.42,8180.51,7832.8,8180.51,35777298156.26295,0.0924534601105739,-0.1124772708533139,7856.568000000001
2020-01-15,8012.09,8801.87,8012.09,8801.87,55384169405.51928,0.2210421322634839,-0.0403407374940988,7838.068000000001
2020-01-19,8820.85,8906.9,8720.92,8906.9,36801813631.51236,0.2301617445372719,-0.0425601671749349,7818.2715
2020-01-23,8690.38,8724.82,8631.25,8665.44,25628542094.50134,0.2443461590930304,-0.0722276647341286,7784.541
2020-01-27,8415.96,8595.73,8348.67,8595.73,30241155463.2706,0.1113232868069524,-0.0495307767753578,7762.144
2020-01-31,8879.34,9509.81,8879.34,9509.81,51037775414.9802,0.1624959813018991,0.0991420510562259,7805.033
2020-02-03,9308.06,9363.22,9308.06,9338.42,55025402183.68224,0.0609586371986861,0.1384388070946247,7861.8125
2020-02-07,9308.91,9744.64,9179.96,9744.64,71141695218.03949,0.094055170710348,0.3361616122835427,7984.394
2020-02-11,9799.45,10148.38,9799.45,9890.12,81406687324.35088,0.1413292342916228,0.3817493936582803,8121.0160000000005
2020-02-15,10226.93,10328.9,10221.26,10320.16,50206573483.049774,0.2006147238221769,0.3366576564558139,8250.980500000001
2020-02-19,9894.14,10133.82,9723.61,10133.82,54648014949.72496,0.0656175044506672,0.3864889492104233,8392.2225
2020-02-23,9618.41,9673.01,9608.17,9658.61,32555342237.08436,0.0342873848038534,0.2825272343883616,8498.607
2020-02-27,9946.72,9946.72,8801.66,8801.66,45140119229.63602,-0.0967690956259029,0.2167156256263867,8576.9925
2020-02-29,8781.18,8781.18,8717.33,8717.33,41297721067.30182,-0.1185819787828662,0.2309587756681268,8658.772
2020-03-03,8552.99,8905.88,8552.99,8905.88,59776629742.57125,-0.1370405109998295,0.2242146487105432,8740.3275
2020-03-07,8756.72,9135.85,8756.72,9135.85,41388087588.44269,-0.0984791519880952,0.2200328516866536,8822.710000000001
2020-03-11,8902.2,8902.2,7906.73,7906.73,40882213633.94649,-0.1813801364792657,0.096863559497204,8857.622
2020-03-15,7935.52,7935.52,5142.99,5214.19,36054625746.82817,-0.4075901591290733,-0.2798507823430377,8756.31
2020-03-19,5397.93,5397.93,5032.5,5376.28,37618067230.41405,-0.3832652887982903,-0.2279730321589351,8676.931499999999
2020-03-23,6170.2,6195.6,5859.65,5859.65,37255748385.30394,-0.3420470520599873,-0.2424185615953085,8583.18
2020-03-27,6456.35,6765.56,6456.35,6765.56,34840544710.10888,-0.2594493123245237,-0.1729659886730777,8512.432499999999
2020-03-31,6397.83,6403.14,5915.34,6403.14,34907149977.57921,-0.1901658460577254,-0.2725250429738226,8392.496
2020-04-03,6421.71,6807.9,6421.71,6807.9,47638672293.73783,0.3056486242350202,-0.2356599939372845,8287.545999999998
2020-04-07,6732.85,7297.64,6732.85,7297.64,45370138560.82485,0.3573772199364617,-0.1578454181207186,8219.155999999999
2020-04-11,7196.78,7342.29,6864.69,6864.69,37828011010.9016,0.171518776718746,-0.2013837102840596,8132.604000000001
2020-04-15,6878.78,6913.16,6857.54,6860.18,33837365577.44977,0.013985538521571,-0.2786207085104749,8000.1224999999995
2020-04-19,6629.43,7242.51,6629.43,7242.51,30035235468.3311,0.1310872478190388,-0.2244394662052038,7895.327
2020-04-23,7127.51,7127.51,6842.04,7110.0,30819547915.3444,0.0443749173754022,-0.2703681203205044,7763.594999999999
2020-04-27,7382.79,7683.87,7382.79,7683.87,33760863612.125053,0.0529253292845357,-0.2230761608554801,7653.282499999999
2020-04-30,7774.28,8744.43,7758.23,8744.43,60399592065.54053,0.2738273687522672,-0.1526846483000263,7574.495999999999
2020-05-03,8610.64,8966.31,8610.64,8966.31,39177855720.33245,0.3070079793824651,-0.1152092695548174,7516.1205
2020-05-07,8888.67,9144.69,8884.41,9144.69,48538811466.802704,0.2626409904853428,-0.0532084844506611,7490.424499999999
2020-05-11,9959.17,9959.17,8752.62,8752.62,61704475184.53314,0.2310295358649789,-0.0055716762519796,7487.972499999999
2020-05-15,8604.75,9796.49,8604.75,9796.49,52076585310.72393,0.2749421840817192,0.1237947857887677,7541.9305
2020-05-19,9309.3,9708.44,9309.3,9708.44,38922896809.95441,0.1102427488126727,0.0901157437558108,7582.058500000001
2020-05-23,9760.2,9760.2,9059.96,9131.77,27700943119.83718,0.0184535221289472,-0.0004465922711077,7581.8544999999995
2020-05-27,9170.36,9170.36,8731.85,8839.13,26860828302.61543,-0.0334139265519116,0.1179248564197841,7628.474499999999
2020-05-31,9174.12,9662.71,9174.12,9662.71,30231487421.644287,0.1039791513855277,0.8531564825984477,7850.900500000001
2020-06-03,9466.96,10167.93,9466.96,9515.24,36841150778.6441,-0.0287092621949289,0.7698557366803813,8057.8485
2020-06-07,9645.23,9776.2,9636.97,9662.86,19374357195.06036,-0.0046948840390422,0.6490507112199535,8248.009
2020-06-11,9738.6,9874.9,9738.6,9874.9,24398738299.650776,0.0813785279305105,0.4595835378002706,8403.475999999999
2020-06-15,9326.0,9469.53,9326.0,9345.96,18836155988.901707,0.0573393535336621,0.459590138588255,8550.617
2020-06-19,9431.72,9524.93,9399.77,9399.77,20601074385.50321,-0.0272118277377669,0.3807150516311932,8680.210500000001
2020-06-23,9312.78,9678.68,9298.36,9678.68,24768621256.83892,0.0171766555546681,0.3262753438097796,8799.2625
2020-06-27,9624.68,9624.68,9166.49,9166.49,22429204010.63552,-0.0513688493882764,0.3353101159702769,8914.352499999999
2020-06-30,9013.91,9185.17,9013.91,9185.17,19754459582.74716,-0.0698467832585646,0.338910932366206,9030.602
2020-07-03,9149.72,9230.67,9094.32,9094.32,19379463385.296654,-0.0269250028889487,0.2556862192803322,9123.192500000001
2020-07-07,9071.39,9342.38,9071.39,9342.38,21987059041.689262,-0.0061054685380601,0.3139774964838255,9234.8115
2020-07-11,9253.63,9432.17,9235.72,9282.91,18224423467.7428,-0.0408909066112321,0.2081034686948113,9314.7635
2020-07-15,9234.31,9297.48,9234.31,9247.06,19147263017.229504,0.0087896239454796,0.0574800187090525,9339.895
2020-07-19,9203.37,9203.37,9136.48,9168.4,15638459042.903372,-0.0018257691474409,0.0225388147409582,9349.999500000002
2020-07-23,9202.62,9514.3,9163.16,9514.3,19702428931.32856,0.0461804730864978,0.0404179912058253,9368.48
2020-07-27,9589.82,9925.75,9535.94,9925.75,19713211084.56171,0.0624434030728786,0.1340318670295293,9427.1365
2020-07-31,10962.26,11116.31,10904.92,11116.31,22265381996.186665,0.197502722745346,0.1347237633070619,9493.127499999999
2020-08-03,11325.55,11812.09,11066.31,11066.31,27584591853.069736,0.1967382065218565,0.1398649010551642,9561.020999999999
2020-08-07,11230.91,11768.13,11181.92,11768.13,21793317050.968628,0.283553291741198,0.2887019712498233,9692.839
2020-08-11,11571.49,11862.94,11571.49,11862.94,24145919191.344177,0.2468536834028778,0.342093622336135,9844.0295
2020-08-15,11398.67,11817.16,11398.67,11777.39,21650925951.996807,0.1865491272699795,0.2188495773959893,9949.7635
2020-08-19,11864.91,12272.47,11864.91,11949.61,24825715158.705486,0.0749619253151452,0.255839053980772,10071.482
2020-08-23,11733.28,11861.84,11515.12,11676.39,19572783953.57896,0.0551294876069801,0.2083782648201462,10172.1585
2020-08-27,11647.93,11758.83,11350.75,11465.0,20869928785.800804,-0.0257585529731571,0.1610244154371183,10251.663499999999
2020-08-31,11300.4,11701.0,11300.4,11701.0,19909556666.601448,-0.0136509162146989,0.2519848148290813,10369.4155
2020-09-03,11672.32,11895.23,11418.25,11418.25,26038738388.79888,-0.0304940228692435,0.2147371691009461,10470.339499999998
2020-09-07,10197.46,10484.47,10177.79,10260.02,28801019507.333485,-0.1413928990151143,0.0600639756661032,10499.406500000001
2020-09-11,10359.45,10359.45,10125.01,10342.16,77545788530.61436,-0.1142673377644973,0.128257380960433,10558.19
2020-09-15,10378.22,10661.1,10328.87,10661.1,23526143436.490395,-0.0701177496729175,0.1606861930699159,10631.986499999999
2020-09-19,10787.58,10952.25,10787.58,10927.15,20681771888.399277,-0.0661353730450389,0.2015356838114339,10723.628
2020-09-23,11084.0,11084.0,10439.52,10527.59,19866578108.97796,-0.0780031966369627,0.1268638184274244,10782.888500000001
2020-09-27,10223.78,10743.19,10223.78,10743.19,16886146730.050009,0.0470925007943454,0.1573084302228504,10855.9025
2020-09-30,10765.3,10837.52,10672.03,10837.52,18308943800.63904,0.0478971510786916,0.1719962885500905,10935.425500000001
2020-10-03,10770.88,10770.88,10572.67,10572.67,21258724984.47584,-0.0082946412659107,0.153164128964705,11005.639
2020-10-07,10546.66,10784.95,10546.66,10605.96,19419734685.095844,-0.029393757750191,0.1147388667584583,11060.222
2020-10-11,10668.01,11286.54,10668.01,11286.54,19496631246.27072,0.0720915233211021,0.1370969448152532,11128.2615
2020-10-15,11377.81,11543.18,11377.81,11435.57,20441486195.023685,0.0644482690895347,0.028719961929813,11144.2245
2020-10-19,11495.58,11495.9,11319.1,11495.9,15569792414.423223,0.0607500608995414,0.0388196246083833,11165.704000000002
2020-10-23,11752.15,12951.04,11752.15,12951.04,25070864646.764915,0.2249545289884202,0.1005180942086807,11224.8495
2020-10-27,12928.07,13106.05,12928.07,13060.79,21507619985.694366,0.2314575955406208,0.1009741261441092,11284.742
2020-10-31,13655.19,13655.19,13283.0,13537.17,23482756915.113663,0.1994083217708879,0.1494202026085576,11372.731000000002
2020-11-03,13778.64,13778.64,13558.36,13558.36,22630851230.49477,0.1856304495534548,0.134627824673776,11453.1685
2020-11-07,13989.98,15553.33,13989.98,15548.31,34523587704.57108,0.3525091554380257,0.3316024901532066,11646.764500000001
2020-11-11,14818.46,15496.32,14818.46,15278.71,21918753732.66584,0.1797284233544176,0.3326393371129523,11837.45
2020-11-15,15686.91,16326.81,15686.91,16095.56,22096608221.167004,0.2323573076360616,0.3755713186907101,12057.178
2020-11-19,15984.67,17829.93,15984.67,17829.93,40089857655.31074,0.3171091151252441,0.5615291309964312,12377.762
2020-11-23,17819.76,18689.53,17819.76,18390.61,33010231293.95878,0.3564037243442421,0.7924536209481072,12784.2915
2020-11-27,18360.69,19091.52,17138.03,17138.03,48738957776.520256,0.102243909466688,0.65710354510083,13124.085000000001
2020-11-30,17140.28,18169.95,17140.28,18169.95,23940328528.71234,0.1892332533309424,0.7043222556771815,13499.5275
2020-12-03,19609.52,19609.52,18857.42,19208.4,28923102074.82652,0.1933974338264714,0.7578600092430325,13913.59
2020-12-07,19435.2,19435.2,18711.23,19325.55,21832193872.6986,0.0838825502960471,0.8357050379051616,14353.488000000001
2020-12-11,19198.81,19198.81,18262.06,18262.06,24092658533.60422,-0.0069899802127281,0.6998731289309787,14729.4315
2020-12-15,18058.03,19259.97,18058.03,19259.97,21638023119.81534,0.1238146974885678,0.7771565819486377,15150.554
2020-12-19,19432.36,23121.0,19432.36,23121.0,37000188847.409645,0.2724856149851815,1.1868648127672574,15777.970500000001
2020-12-23,23864.0,23864.0,22841.0,23795.0,38733771616.273865,0.2387809500010411,1.243549853101464,16437.4225
2020-12-27,23308.0,26476.0,23308.0,26476.0,41995154622.74047,0.3699998188926059,1.3458030539031447,17196.895500000002
2020-12-31,26423.0,28837.0,26423.0,28837.0,43341140482.282166,0.5790661075475603,1.5216932780788364,18066.967
2021-01-03,29022.0,32164.0,29022.0,32164.0,57273436641.22308,0.669992217017991,1.7978670656494926,19100.372
2021-01-07,33008.0,36934.0,31516.0,36934.0,71027195897.95125,0.5974222568228018,1.8518173057916585,20299.52
2021-01-11,39547.0,40816.0,38398.0,38398.0,73381123612.69325,0.613700357217903,1.939944674097049,21566.3805
2021-01-15,35670.0,39233.0,33938.0,39233.0,57519444621.68669,0.4818326031122526,1.898168524145002,22851.172
2021-01-19,36788.0,36788.0,35804.0,36595.0,46769030146.76761,0.2690293719873773,1.6990727492115565,24003.004
2021-01-23,36105.0,36105.0,30914.0,32958.0,69549742252.37038,0.0246859843303071,1.1197159048153789,24873.4885
2021-01-27,32068.0,32582.0,32068.0,32582.0,48489676580.41073,-0.1178318080901066,1.1325098781245275,25738.653
2021-01-31,30446.0,34200.0,30446.0,34200.0,52001249491.10806,-0.1093286108651492,1.124809574814421,26643.875
2021-02-03,33065.0,35486.0,33065.0,35486.0,50730704376.60918,-0.0955063339535594,0.990248980225946,27526.678499999998
2021-02-07,37495.0,39279.0,36817.0,39279.0,57076868562.48764,0.073343352917065,1.135818224626589,28571.097999999998
2021-02-11,38833.0,46570.0,38833.0,44849.0,70000356395.81508,0.3607925238181928,1.616928550130908,29956.646499999995
2021-02-15,47816.0,48608.0,46941.0,48608.0,57738376570.13191,0.4918666748511449,1.6751862278102032,31478.549
2021-02-19,47898.0,52144.0,47898.0,51733.0,58486508605.55778,0.5126608187134503,1.6932487869890256,33104.778999999995
2021-02-23,56039.0,57669.0,54411.0,54411.0,101532021847.06648,0.5333089105562756,1.815495548638978,34859.051499999994
2021-02-27,48692.0,49849.0,46551.0,46551.0,74357197463.7094,0.1851370961582525,1.5490552544455554,36273.4985
2021-02-28,46654.0,49787.0,44970.0,48532.0,50989764248.82767,0.082120002675645,1.5198377775250949,37737.1
2021-03-07,50577.0,50577.0,48727.0,49019.0,41478786533.38212,0.0084553982883475,1.120107261796635,39032.0
2021-03-11,51313.0,56020.0,51313.0,56020.0,63560545036.79726,0.0828678019832602,1.35427610842614,40643.25
2021-03-15,57789.0,61315.0,57354.0,59429.0,48104078384.27405,0.0922239988237672,1.244636652062245,42290.9
2021-03-19,55805.0,59015.0,55805.0,57922.0,58387006275.72827,0.2442697256772141,1.008600062419808,43745.15
2021-03-23,58243.0,58376.0,54370.0,54370.0,62001716794.84347,0.1202917662573148,0.6903992040790947,44855.45
2021-03-27,54585.0,55033.0,51417.0,55033.0,55442557956.15464,0.1226871213203044,0.4900362809335572,45760.4
2021-03-31,55832.0,58669.0,55728.0,58669.0,52387542500.62196,0.047286683327383,0.5279181207354551,46773.95
2021-04-03,58817.0,59060.0,58801.0,59060.0,52224918752.08043,-0.0062090898382944,0.5053653811842072,47765.3
2021-04-07,57060.0,58707.0,57060.0,58062.0,61497704158.13829,0.0024170436103725,0.5866101926492691,48838.65
2021-04-11,56134.0,59979.0,56134.0,59979.0,61788197398.73793,0.1031635092882103,0.8198616420899327,50189.7
2021-04-15,59988.0,63577.0,59911.0,62807.0,80157135507.58896,0.1412606981265785,0.9276594438647106,51700.95
2021-04-19,63180.0,63180.0,56289.0,56289.0,102065957642.22952,-0.0405665683751214,0.645877192982456,52805.4
2021-04-23,55721.0,56295.0,51966.0,51966.0,77897442831.71704,-0.1201151371486624,0.4644084991264161,53629.4
2021-04-27,51191.0,53979.0,48981.0,53979.0,60226926859.91649,-0.070321380593159,0.3742457801878867,54364.4
2021-04-30,54992.0,54992.0,53597.0,53597.0,46958036373.36031,-0.1064039080344787,0.1950545162656916,54801.8
2021-05-03,57829.0,57829.0,56601.0,56601.0,39072664393.929405,-0.0988106421258776,0.1644379526003949,55201.45
2021-05-07,57200.0,57432.0,53464.0,56508.0,87510802710.77629,0.0038906358258274,0.0923008524539461,55440.2
2021-05-11,57362.0,58772.0,55902.0,55902.0,76672978747.69038,0.0757418311973212,0.0274025472790429,55514.75
2021-05-15,56929.0,56929.0,49913.0,49913.0,56820196964.51265,-0.0753255895811334,0.0722218641919614,55682.85
2021-05-19,46781.0,46781.0,43091.0,43091.0,65037066859.11668,-0.1960184338675672,-0.1121115964724305,55410.8
2021-05-23,37287.0,40438.0,37287.0,37520.0,61178935273.653305,-0.3371141852617445,-0.2345825088231093,54835.85
2021-05-27,34978.0,39407.0,34978.0,39407.0,47026386118.47242,-0.3026297161463863,-0.2965548018564798,54005.2
2021-05-31,38643.0,38643.0,34775.0,35715.0,30650274657.69525,-0.3611140925190512,-0.3990307762203637,52819.5
2021-06-03,37341.0,37686.0,36680.0,37686.0,31240691604.199257,-0.244966241259792,-0.349366389282138,51807.7
2021-06-07,39151.0,39151.0,35547.0,35834.0,27689283070.836933,-0.1684110371075167,-0.3409233032922567,50880.9
2021-06-11,33451.0,37554.0,33451.0,36903.0,42952476854.83458,-0.0164445628997867,-0.329438700416114,49974.4
2021-06-15,37289.0,40625.0,35666.0,40625.0,45836408439.45157,0.0309082142766512,-0.3075559494792821,49072.2
2021-06-19,40378.0,40378.0,35881.0,35881.0,35162612172.75275,0.0046479070418592,-0.3924652895360649,47913.25
2021-06-23,35582.0,35787.0,31712.0,32508.0,57443014757.92467,-0.1373985034230218,-0.4401157383486618,46635.55
2021-06-27,33703.0,34675.0,31943.0,32024.0,36873109419.90242,-0.1063236032817994,-0.4660797945947749,45237.8
2021-06-30,34607.0,35969.0,34557.0,35969.0,35121257875.54662,-0.0253095954258461,-0.427309057907558,43895.9
